      enp1s0      
 KB/s in  KB/s out
 9298.96  17779.60
 9294.76  17777.15
 9289.34  17769.04
 9306.45  17794.58
 9295.34  17776.47
 9324.39  17831.26
 9276.18  17741.37
 9275.35  17736.52
 9253.44  17698.38
 9311.04  17804.53
 9264.52  17723.38
 9306.65  17800.41
 9272.65  17732.91
 9267.91  17724.14
 9275.82  17738.41
 9256.68  17698.50
 9265.02  17718.11
 9275.56  17740.11
 9303.20  17794.87
 9272.38  17735.97
 9291.36  17766.32
 9250.91  17693.19
 9298.36  17784.56
 9303.41  17792.44
 9382.47  17938.86
 9273.29  17738.17
 9298.58  17779.24
 9241.61  17674.83
 9272.72  17735.83
 9297.81  17780.57
 9280.70  17749.65
 9300.31  17785.37
 9326.15  17835.21
 9281.43  17752.80
 9290.37  17764.05
 9273.29  17735.11
 9254.84  17699.95
 9286.94  17758.35
 9308.68  17804.23
 9281.15  17753.96
 9303.18  17789.23
 9256.08  17701.08
 9311.76  17812.61
 9317.80  17818.79
 9281.73  17751.23
 9300.91  17782.10
 9314.65  17813.67
 9289.19  17770.85
 9271.20  17730.16
 9255.63  17699.35
 9259.04  17710.67
 9292.74  17770.90
 9334.18  17850.91
 9275.71  17740.84
 9273.66  17733.47
 9303.75  17787.84
 9283.06  17754.81
 9234.99  17660.76
 9297.25  17785.51
 9219.69  17633.81
 9300.43  17783.34
 9281.56  17755.95
 9328.02  17837.00
 9265.24  17716.71
 9231.74  17652.34
 9251.94  17697.64
 9297.83  17780.84
 9289.01  17767.42
 9303.14  17792.75
 9239.75  17671.14
 9248.25  17684.41
 9300.63  17788.10
 9279.95  17747.36
 9248.71  17684.78
 9323.05  17827.03
 9277.94  17748.12
 9317.24  17820.35
 9253.46  17692.14
 9308.79  17805.88
 9269.69  17730.88
 9251.44  17694.71
 9301.36  17785.46
 9359.38  17902.62
 9362.50  17902.98
 9261.94  17712.18
 9264.70  17720.34
 9286.40  17756.43
 9305.31  17799.19
 9314.47  17811.14
 9303.15  17792.97
 9292.46  17774.79
 9317.77  17820.32
 9315.68  17810.61
 9269.74  17725.55
 9275.31  17737.08
 9267.34  17727.19
 9245.53  17680.19
 9285.55  17759.14
 9253.46  17700.38
 9281.49  17751.98
 9293.22  17771.42
 9278.79  17744.68
 9284.33  17757.23
 9292.43  17769.30
 9235.35  17657.05
 9247.94  17691.52
 9244.76  17677.63
 9275.76  17745.14
 9320.64  17827.50
 9286.83  17756.50
 9240.12  17673.07
 9259.81  17708.62
 9271.89  17729.76
 9268.25  17723.25
 9289.91  17768.15
 9300.43  17788.40
 9320.01  17822.45
 9302.78  17790.63
 9342.42  17872.48
 9290.11  17766.95
 9317.14  17819.62
 9281.56  17745.52
 9331.74  17847.46
 9286.98  17758.94
 9320.39  17825.04
 9341.18  17867.99
 9283.70  17753.08
 9277.90  17741.55
 9250.75  17697.55
 9320.12  17822.95
 9322.99  17829.53
 9320.06  17819.69
 9279.32  17745.32
 9304.04  17792.93
 9267.28  17727.06
 9265.36  17716.15
 9301.78  17792.76
 9355.90  17889.49
 9342.50  17866.27
 9323.64  17835.57
 9273.11  17736.71
 9343.09  17860.25
 9325.67  17838.41
 9312.43  17809.43
 9275.61  17738.04
 9319.45  17825.67
 9291.73  17772.06
 9272.93  17735.90
 9314.19  17810.08
 9268.01  17724.31
 9292.69  17776.38
 9277.15  17735.86
 9292.70  17769.11
 9278.48  17745.55
 9253.31  17699.45
 9264.30  17715.10
 9297.61  17785.98
 9287.19  17758.26
 9286.39  17762.86
 9301.22  17787.50
 9289.94  17761.08
 9265.71  17718.28
 9273.57  17738.21
 9288.28  17761.12
 9292.00  17775.58
 9289.33  17766.13
 9295.00  17779.54
 9322.27  17824.22
 9300.78  17791.66
 9331.28  17845.94
 9320.76  17824.81
 9298.58  17780.04
 9289.90  17763.41
 9325.28  17834.29
 9275.69  17740.78
 9295.18  17782.55
 9300.42  17781.94
 9319.53  17824.17
 9289.37  17765.13
 9320.29  17823.45
 9286.82  17762.06
 9329.11  17841.17
 9272.20  17728.82
 9319.96  17825.98
 9322.62  17831.10
 9302.94  17791.50
 9330.82  17848.53
 9297.90  17778.47
 9322.75  17835.25
 9321.33  17821.30
 9302.87  17786.31
 9287.29  17761.67
 9281.70  17750.93
 9330.93  17846.69
 9281.47  17748.99
 4851.83   9231.88
    1.55      1.75
    1.48      0.41
    1.58      0.37
    2.11      0.38
    2.67      0.49
    1.49      0.41
    1.19      0.54
    0.83      0.58
    0.60      0.24
    1.16      0.24
    0.93      0.41
    1.30      0.37
    1.98      0.46
    1.93      0.36
    2.21      0.35
    1.43      0.25
    0.85      0.50
    0.82      0.41
    1.23      0.52
 3905.86   7579.45
 9206.44  17611.15
 9228.52  17647.17
 9284.66  17754.52
 9306.98  17794.76
 9281.06  17748.91
 9309.06  17804.43
 9286.64  17762.57
 9297.57  17784.14
 9278.14  17744.96
 9296.71  17775.04
 9320.15  17826.32
 9350.38  17887.35
 9304.22  17788.93
 9295.99  17775.83
 9265.54  17720.81
 9297.85  17781.51
 9278.48  17740.53
 9272.80  17739.73
 9278.00  17744.66
 9333.74  17847.13
 9342.46  17867.23
 9306.75  17798.10
 9290.31  17765.39
 9354.34  17891.43
 9334.48  17849.91
 9300.51  17790.58
 9317.54  17817.58
 9250.37  17691.02
 9267.00  17727.53
 9261.93  17711.13
 9280.33  17749.31
 9273.39  17735.15
 9268.12  17721.61
 9284.53  17757.10
 9306.93  17798.79
 9254.58  17698.20
 9308.60  17802.70
 9317.52  17822.62
 9302.94  17792.05
 9311.43  17809.50
 9306.55  17792.84
 9295.76  17780.47
 9284.59  17749.79
 9324.12  17834.80
 9286.74  17760.78
 9306.01  17797.91
 9303.05  17791.32
 9292.17  17771.70
 9264.78  17722.24
 9292.89  17769.72
 9270.74  17729.40
 9323.02  17832.40
 9315.12  17812.61
 9279.66  17743.72
 9258.97  17707.71
 9261.20  17716.63
 9283.92  17755.56
 9320.13  17822.66
 9286.59  17759.11
 9319.86  17827.10
 9323.83  17832.26
 9265.49  17715.46
 9343.14  17867.90
 9322.93  17829.86
 9300.93  17788.84
 9311.69  17809.85
 9295.38  17776.12
 9306.06  17799.07
 9305.61  17790.85
 9258.48  17709.26
 9298.11  17779.70
 9279.37  17748.18
 9320.91  17825.68
 9286.56  17756.18
 9308.83  17804.58
 9291.70  17774.95
 9316.74  17814.27
 9328.56  17841.61
 9387.18  17952.04
 9259.54  17707.44
 9298.38  17785.21
 9259.67  17706.60
 9296.74  17773.28
 9250.19  17695.03
 9275.08  17734.19
 9300.35  17787.13
 9310.68  17807.18
 9306.05  17800.75
 9328.17  17839.48
 9356.74  17892.60
 9287.24  17758.42
 9329.06  17842.31
 9308.71  17800.91
 9328.41  17841.47
 9294.71  17777.30
 9264.64  17724.11
 9325.36  17832.60
 9278.50  17746.06
 9328.45  17838.77
 9301.28  17788.25
 9315.26  17808.60
 9290.27  17768.99
 9287.30  17760.15
 9308.24  17804.30
 9303.32  17795.13
 9284.07  17754.31
 9297.80  17780.05
 9298.45  17783.22
 9325.67  17835.72
 9289.59  17763.83
 9306.28  17796.47
 9348.57  17877.99
 9317.22  17818.45
 9311.64  17812.57
 9311.40  17810.49
 9283.72  17754.21
 9305.64  17797.51
 9298.30  17782.66
 9298.61  17784.14
 9317.25  17815.77
 9307.46  17796.38
 9300.82  17792.55
 9233.65  17653.89
 9276.31  17740.59
 9277.96  17748.37
 9289.62  17764.67
 9297.50  17780.75
 9275.59  17739.77
 9334.82  17854.62
 9295.46  17772.63
 9295.27  17778.00
 9264.67  17717.84
 9292.16  17768.96
 9358.48  17899.69
 9266.87  17726.93
 9310.87  17807.38
 9283.69  17751.83
 9320.37  17823.46
 9320.67  17827.89
 9301.44  17787.49
 9295.24  17773.45
 9300.89  17786.12
 9312.41  17815.87
 9319.76  17824.63
 9303.33  17792.29
 9278.11  17741.55
 9328.47  17839.75
 9308.88  17804.63
 9337.24  17848.97
 9264.48  17718.80
 9301.27  17788.38
 9281.09  17750.37
 9269.60  17732.80
 9287.62  17759.12
 9297.67  17782.09
 9316.95  17820.69
 9308.98  17802.81
 9268.81  17728.57
 9281.69  17744.16
 9292.78  17773.56
 9292.16  17768.78
 9279.11  17747.15
 9311.58  17810.50
 9305.94  17797.76
 9283.91  17756.63
 9315.25  17812.30
 9289.64  17766.48
 9290.32  17765.90
 9262.16  17712.15
 9273.81  17734.07
 9278.56  17748.10
 9328.13  17839.35
 9294.47  17772.53
 9271.72  17732.08
 9288.90  17765.82
 9283.46  17758.83
 9306.79  17793.45
 9342.26  17867.71
 9303.71  17794.39
 9308.71  17796.85
 9294.71  17781.91
 9350.44  17883.93
 9297.44  17778.46
 9303.36  17793.76
 9331.55  17844.49
 9250.54  17696.24
 9264.26  17715.25
 9247.07  17680.05
 9325.66  17836.71
 9232.11  17655.25
 9286.64  17759.97
 9275.36  17741.95
 9281.58  17745.99
 9322.86  17834.56
 9278.36  17745.64
 9234.19  17659.33
 9284.70  17751.54
 9303.43  17791.24
 9296.11  17781.48
 9267.02  17720.54
 9256.30  17704.20
 9283.60  17753.12
 9294.73  17778.35
 9311.49  17810.03
 9220.23  17630.08
 9303.67  17793.50
 9287.40  17760.11
 9306.31  17796.85
 9284.84  17758.42
 9283.81  17753.27
 9275.30  17740.66
 9250.65  17695.07
 9560.29  18282.29
 9516.74  18202.09
 9300.55  17785.77
 9347.69  17875.78
 9285.07  17754.90
 9218.47  17625.95
 9301.20  17788.56
 9280.85  17750.96
 9291.14  17772.45
 9347.43  17877.56
 9288.82  17766.22
 9325.45  17830.18
 9281.62  17751.90
 9269.32  17726.07
 9311.82  17807.22
 9275.46  17738.51
 9293.34  17777.07
 9226.15  17647.57
 9333.19  17846.92
 9348.01  17879.71
 9312.04  17806.44
 9356.53  17895.11
 9348.31  17874.84
 9287.42  17760.11
 9323.32  17834.74
 9342.67  17862.36
 9324.57  17835.88
 9292.15  17768.85
 9352.63  17890.60
 9308.73  17801.95
 9348.44  17880.70
 9347.62  17877.78
 9317.37  17817.53
 9334.28  17850.43
 9339.40  17856.83
 9320.67  17825.70
 9336.82  17859.93
 9311.40  17809.58
 9311.05  17807.72
 9352.95  17888.93
 9292.77  17768.80
 9272.63  17736.43
 9292.97  17770.72
 9309.80  17799.64
 9342.96  17871.83
 9356.35  17891.87
 9306.00  17797.29
 9289.41  17765.68
 9283.18  17754.07
 9300.40  17787.59
 9331.38  17846.56
 9303.62  17797.25
 9342.20  17861.38
 9347.06  17876.04
 9279.18  17741.91
 9333.70  17855.65
 9344.70  17866.87
 9337.15  17860.61
 9314.19  17811.08
 9312.41  17807.62
 9309.04  17803.36
 9289.65  17765.78
 9342.44  17866.48
 9332.69  17850.08
 9295.47  17775.37
 9353.64  17886.72
 9278.19  17748.18
 9311.94  17809.18
 9316.85  17815.41
 9389.81  17959.15
 9309.05  17806.01
 9290.02  17766.90
 9252.98  17694.50
 9268.92  17723.57
 9259.14  17705.05
 9367.57  17917.45
 9305.73  17798.45
 9283.61  17754.82
 9297.80  17785.06
 9314.09  17810.66
 9278.69  17745.58
 9298.18  17780.13
 9295.67  17776.85
 9286.97  17764.66
 9278.52  17742.73
 9328.64  17838.52
 9303.67  17796.19
 9361.87  17902.78
 9284.05  17757.84
 9297.41  17782.80
 9326.35  17836.48
 9312.03  17804.38
 9275.71  17741.33
 9336.95  17851.55
 9322.91  17832.76
 9316.81  17816.18
 9322.37  17832.54
 9314.42  17811.00
 9306.16  17802.59
 9367.26  17909.92
 9340.13  17862.70
 9317.45  17818.01
 9320.23  17825.65
 9297.87  17780.71
 9317.26  17824.63
 9333.94  17850.46
 9295.19  17774.84
 9291.61  17767.76
 9325.52  17834.30
 9334.01  17849.72
 9284.60  17757.79
 9336.38  17853.45
 9259.16  17710.61
 9314.63  17811.67
 9353.12  17890.88
 9375.26  17925.94
 9322.63  17833.53
 9358.68  17897.15
 9323.02  17826.78
 9317.59  17821.89
 9325.92  17833.63
 9311.55  17805.72
 9317.74  17821.23
 9300.96  17787.00
 9353.57  17890.13
 9308.96  17802.03
 9330.69  17845.60
 9308.84  17803.97
 9294.94  17777.04
 9317.45  17818.58
 9314.93  17811.12
 9248.74  17689.77
 9303.68  17789.45
 9297.93  17781.17
 9286.98  17761.73
 9275.33  17740.86
 9336.59  17855.59
 9299.03  17790.76
 9294.66  17773.12
 9329.12  17837.14
 9300.33  17789.26
 9311.28  17806.94
 9262.71  17713.44
 9316.73  17818.43
 9319.56  17826.26
 9392.12  17963.07
 9286.68  17757.86
 9278.49  17749.29
 9376.97  17926.53
 9251.62  17694.53
 9261.75  17710.10
 9306.32  17797.17
 9253.99  17700.33
 9284.20  17756.03
 9301.13  17787.75
 9297.16  17782.71
 9283.79  17752.71
 9303.19  17790.18
 9312.13  17811.08
 9283.90  17752.37
 9272.93  17738.42
 9353.67  17887.55
 9341.97  17863.72
 9250.66  17696.09
 9289.39  17761.35
 9316.90  17819.97
 9308.79  17804.98
 9289.97  17763.31
 9259.88  17704.96
 9306.59  17797.98
 9328.84  17843.47
 9295.14  17777.12
 9311.61  17809.66
 9319.82  17822.07
 9267.61  17725.24
 9273.26  17736.92
 9326.05  17833.43
 9311.99  17809.91
 9336.71  17850.93
 9300.24  17785.39
 9306.65  17798.35
 9303.94  17796.38
 9256.07  17700.11
 9311.05  17809.04
 9300.99  17790.79
 9311.63  17805.65
 9298.08  17781.13
 9311.90  17807.36
 9347.96  17880.05
 9292.40  17771.60
 9303.16  17789.17
 9272.86  17738.46
 9278.13  17743.39
 9378.08  17934.21
 9302.79  17792.97
 9270.23  17725.50
 9324.04  17832.57
 9311.86  17804.42
 9309.54  17802.98
 9297.47  17785.98
 9320.39  17822.98
 9328.15  17842.94
 9317.48  17820.64
 9316.95  17815.77
 9320.46  17825.93
 9342.16  17868.10
 9320.50  17819.41
 9290.37  17768.30
 9278.67  17748.56
 9278.32  17744.08
 9289.27  17762.21
 9290.20  17772.09
 9276.15  17738.77
 9269.63  17731.42
 9331.32  17845.01
 9284.43  17751.43
 9353.13  17890.48
 9292.81  17767.48
 9322.89  17831.81
 9293.12  17774.66
 9347.85  17875.91
 9350.53  17882.73
 9283.92  17752.44
 9350.16  17888.17
 9334.01  17850.15
 9323.17  17828.20
 9320.18  17823.76
 9317.65  17820.49
 9326.46  17832.30
 9314.16  17817.15
 9297.93  17778.51
 9339.25  17865.51
 9334.06  17850.13
 9267.65  17727.55
 9339.32  17859.68
 9317.82  17819.15
 9328.56  17835.56
 9320.29  17827.13
 9294.78  17779.02
 9339.61  17859.79
 9352.96  17888.91
 9356.46  17892.49
 9319.90  17825.52
 9314.58  17813.43
 9349.35  17876.02
 9339.37  17862.66
 9397.79  17964.43
 9267.06  17732.28
 9351.51  17881.45
 9336.91  17858.86
 9331.44  17842.03
 9337.11  17858.15
 9294.75  17779.11
 9295.02  17777.69
 9298.20  17781.99
 9309.52  17803.13
 9287.45  17758.27
 9323.37  17835.69
 9281.44  17748.32
 9286.77  17760.02
 9345.71  17873.74
 9317.17  17815.25
 9329.03  17845.82
 9281.54  17748.03
 9323.15  17829.34
 9285.03  17753.47
 9347.41  17877.53
 9336.64  17856.63
 9340.14  17862.79
 9326.86  17839.05
 9292.45  17769.48
 9346.83  17878.60
 9311.84  17807.93
 9322.98  17830.79
 9331.22  17845.21
 9317.97  17816.85
 9323.26  17832.79
 9320.07  17822.08
 9319.20  17822.64
 9275.97  17740.44
 9274.22  17741.82
 9319.57  17820.45
 9309.09  17800.61
 9329.36  17841.25
 9321.11  17826.52
 9325.70  17832.77
 9342.32  17869.99
 9356.19  17890.04
 9292.61  17775.11
 9323.10  17832.48
 9417.06  18006.85
 9306.06  17796.43
 9328.76  17842.32
 9311.91  17810.36
 9298.41  17781.58
 9320.14  17820.25
 9328.39  17844.63
 9306.11  17797.55
 9289.56  17765.37
 9342.40  17863.95
 9270.24  17734.19
 9350.38  17879.04
 9344.84  17871.13
 9284.32  17754.17
 9329.20  17841.26
 9287.18  17763.64
 9306.55  17795.20
 9284.01  17756.01
 9303.67  17797.87
 9283.95  17754.21
 9278.70  17744.11
 9328.14  17838.14
 9289.67  17765.33
 9312.32  17808.52
 9347.95  17876.44
 9325.60  17840.20
 9333.69  17848.53
 9361.17  17903.76
 9300.60  17789.28
 9285.74  17757.39
 9286.59  17758.84
 9334.28  17853.51
 9373.21  17926.02
 9315.04  17808.29
 9331.02  17847.39
 9341.61  17862.81
 9294.83  17776.84
 9323.18  17832.40
 9325.88  17833.83
 9284.30  17758.35
 9328.32  17836.68
 9376.03  17934.60
 9348.34  17873.63
 9392.71  17965.01
 9297.54  17778.42
 9342.31  17868.26
 9303.20  17793.26
 9289.82  17768.73
 9326.22  17837.52
 9325.37  17832.65
 9306.47  17799.22
 9305.98  17793.94
 9262.49  17716.17
 9254.04  17696.53
 9286.91  17759.97
 9330.75  17845.98
 9392.32  17960.36
 9289.29  17767.08
 9310.49  17807.82
 9311.84  17807.09
 9311.71  17809.37
 9328.87  17842.77
 9281.66  17744.21
 9315.06  17819.59
 9299.72  17783.95
 9318.56  17820.82
 9356.66  17897.33
 9326.58  17835.96
 9311.82  17808.57
 9362.10  17905.84
 9392.33  17957.80
 9272.63  17738.35
 9379.58  17933.61
 9309.84  17803.87
 9300.76  17787.76
 9272.63  17736.65
 9314.54  17807.92
 9289.52  17770.23
 9348.48  17875.80
 9317.32  17823.94
 9303.32  17788.47
 9323.21  17831.55
 9290.85  17765.11
 9273.27  17732.69
 9362.21  17908.02
 9353.20  17887.32
 9391.78  17962.46
 9289.67  17765.96
 9272.53  17735.66
 9308.70  17800.46
 9331.12  17847.04
 9323.27  17825.60
 9290.31  17772.28
 9361.34  17898.71
 9339.15  17863.83
 9317.19  17817.42
 9295.20  17777.14
 9370.08  17923.40
 9297.90  17780.21
 9361.71  17903.37
 9328.51  17837.51
 9311.46  17807.25
 9311.72  17809.49
 9314.56  17815.22
 9308.89  17804.37
 9278.17  17744.57
 9377.11  17931.59
 9378.26  17934.02
 9361.61  17908.17
 9334.18  17851.84
 9331.16  17842.98
 9320.44  17823.41
 9289.80  17762.90
 9263.13  17718.70
 9275.40  17736.64
 9322.94  17831.50
 9317.72  17823.37
 9294.21  17772.83
 9331.13  17847.99
 9343.29  17868.19
 9375.92  17931.21
 9275.98  17738.28
 9281.67  17747.52
 9378.29  17940.98
 9363.93  17904.60
 9281.64  17756.38
 9315.07  17809.76
 9347.85  17878.29
 9320.44  17825.03
 9297.76  17779.53
 9309.95  17806.82
 9295.73  17773.88
 9281.20  17753.29
 9297.46  17783.23
 9333.69  17851.79
 9339.99  17860.83
 9309.01  17803.54
 9328.40  17836.38
 9381.61  17943.90
 9353.54  17883.01
 9301.82  17789.78
 9376.28  17935.46
 9430.57  18035.81
 9341.96  17865.08
 9316.48  17817.53
 9359.20  17899.30
 9345.61  17876.89
 9334.25  17848.08
 9345.45  17870.45
 9323.12  17828.52
 9356.58  17894.27
 9339.38  17864.77
 9424.94  18025.59
 9371.37  17924.11
 9386.61  17951.63
 9317.67  17816.84
 9347.83  17876.86
 9309.40  17805.08
 9328.71  17838.86
 9323.29  17828.98
 9311.82  17811.77
 9386.74  17948.53
 9335.91  17854.80
 9342.18  17868.38
 9322.59  17833.23
 9300.14  17780.65
 9325.54  17834.79
 9311.78  17810.42
 9275.98  17739.34
 9306.82  17801.35
 9298.58  17779.34
 9292.50  17772.86
 9325.32  17835.40
 9361.39  17904.45
 9364.77  17908.69
 9315.18  17811.79
 9297.26  17781.23
 9322.96  17828.64
 9309.58  17804.37
 9342.20  17860.73
 9306.38  17802.34
 9283.90  17755.13
 9294.76  17776.39
 9380.70  17940.25
 9375.31  17931.34
 9342.11  17865.49
 9309.30  17804.58
 9312.23  17806.07
 9271.07  17734.63
 9329.87  17837.20
 9356.08  17893.70
 9344.60  17875.25
 9336.69  17855.29
 9275.08  17737.87
 9284.47  17755.61
 9256.52  17705.98
 9425.99  18023.82
 9333.92  17850.60
 9295.75  17778.85
 9300.78  17787.30
 9304.94  17792.33
 9336.44  17861.73
 9314.54  17813.98
 9297.85  17780.60
 9314.38  17811.32
 9392.82  17966.27
 9306.17  17792.09
 9361.61  17904.39
 9334.05  17849.59
 9356.52  17897.72
 9355.85  17891.91
 9353.20  17886.19
 9333.45  17853.02
 9314.25  17810.47
 9284.61  17757.92
 9328.37  17841.38
 9373.30  17921.99
 9370.05  17919.95
 9373.52  17928.45
 9362.06  17904.73
 9328.08  17841.24
 9340.02  17862.61
 9331.48  17846.14
 9369.91  17920.34
 9359.81  17900.40
 9297.95  17779.59
 9342.62  17863.91
 9384.83  17952.51
 9292.61  17770.48
 9294.61  17777.53
 9325.15  17831.14
 9314.35  17812.75
 9267.07  17728.02
 9276.02  17735.42
 9307.24  17796.31
 9306.24  17799.98
 9323.36  17827.61
 9337.12  17859.97
 9367.47  17913.12
 9361.36  17906.35
 9294.83  17776.48
 9364.01  17905.51
 9303.75  17798.12
 9339.58  17858.39
 9329.06  17841.07
 9290.19  17767.97
 9345.50  17872.29
 9359.42  17899.96
 9317.13  17817.73
 9339.82  17864.24
 9337.42  17855.17
 9297.64  17785.40
 9342.64  17866.46
 9270.18  17727.18
 9345.33  17872.85
 9331.52  17843.72
 9292.85  17772.53
 9326.19  17837.74
 9365.19  17911.20
 9405.06  17983.38
 9314.41  17814.10
 9308.73  17802.69
 9334.05  17851.48
 9331.24  17844.46
 9309.04  17809.11
 9358.91  17893.45
 9282.33  17749.23
 9338.82  17863.24
 9389.14  17957.82
 9400.53  17976.05
 9339.16  17864.06
 9338.85  17861.55
 9330.96  17845.76
 9389.17  17956.80
 9370.56  17915.57
 9420.55  18015.65
 9294.92  17773.96
 9298.47  17785.41
 9298.04  17782.59
 9331.50  17850.97
 9339.59  17860.07
 9363.93  17903.62
 9293.93  17778.67
 9353.90  17884.30
 9270.07  17730.75
 9328.88  17839.68
 9320.39  17820.28
 9392.26  17968.31
 9377.73  17930.82
 9369.62  17925.14
 9363.86  17905.21
 9356.72  17899.72
 9265.25  17714.28
 9292.54  17773.53
 9381.21  17941.42
 9345.75  17871.63
 9389.86  17955.14
 9333.43  17855.15
 9299.25  17784.72
 9364.52  17910.42
 9328.13  17840.37
 9368.40  17914.28
 9337.82  17854.53
 9311.61  17808.27
 9262.60  17715.65
 9346.05  17871.01
 9342.55  17871.55
 9348.05  17876.86
 9372.00  17920.84
 9367.12  17920.47
 9380.49  17939.73
 9331.18  17844.53
 9317.50  17817.77
 9350.32  17883.41
 9425.84  18024.57
 9320.15  17820.48
 9344.56  17874.90
 9364.26  17911.64
 9292.20  17771.54
 9355.90  17894.59
 9344.93  17872.15
 9317.97  17817.81
 9356.52  17891.29
 9333.24  17847.06
 9323.46  17833.36
 9314.56  17811.19
 9348.05  17881.83
 9397.82  17971.23
 9394.34  17969.97
 9388.90  17955.41
 9323.16  17830.61
 9301.35  17786.70
 9345.34  17868.72
 9401.19  17982.33
 9397.87  17968.20
 9434.03  18045.24
 9308.52  17799.40
 9335.33  17859.00
 9367.25  17910.45
 9336.48  17861.21
 9361.84  17900.07
 9364.71  17913.00
 9387.16  17950.99
 9334.35  17848.28
 9328.71  17840.29
 9345.17  17872.72
 9347.43  17875.06
 9319.91  17827.18
 9408.60  17994.87
 9342.23  17865.50
 9319.13  17822.96
 9362.02  17901.82
 9325.82  17836.42
 9268.06  17725.97
 9295.04  17773.50
 9280.97  17747.94
 9375.25  17934.81
 9333.71  17848.19
 9381.27  17944.99
 9403.41  17982.59
 9373.20  17924.61
 9367.89  17917.04
 9381.61  17939.43
 9367.69  17916.57
 9405.97  17984.05
 9351.04  17883.46
 9392.66  17963.50
 9328.40  17842.28
 9316.99  17819.01
 9364.77  17909.73
 9348.60  17877.24
 9334.90  17853.39
 9383.39  17935.73
 9359.47  17903.15
 9356.30  17896.90
 9405.77  17984.74
 9366.82  17918.99
 9313.99  17812.39
 9362.01  17906.34
 9327.53  17835.96
 9345.35  17871.87
 9362.56  17902.82
 9306.47  17802.01
 9383.96  17942.58
 9388.10  17954.82
 9361.30  17906.88
 9339.53  17860.30
 9300.38  17788.83
 9353.12  17890.45
 9326.89  17831.98
 9301.52  17786.82
 9342.92  17869.93
 9310.41  17806.49
 9325.66  17835.87
 9295.28  17772.55
 9333.60  17849.02
 9367.09  17919.51
 9370.21  17920.76
 9361.94  17901.02
 9317.33  17821.46
 9304.83  17793.47
 9359.23  17901.06
 9356.11  17891.95
 9400.67  17978.26
 9416.89  18009.47
 9408.68  17994.05
 9308.64  17801.89
 9300.15  17787.09
 9375.31  17930.44
 9348.62  17881.02
 9404.07  17985.22
 9331.96  17842.65
 9389.35  17956.74
 9342.09  17865.73
 9369.49  17917.36
 9342.48  17873.30
 9362.00  17902.38
 9377.74  17936.56
 9346.09  17872.02
 9343.08  17867.35
 9503.72  18176.44
 9359.41  17894.78
 9330.88  17849.03
 9325.38  17835.58
 9347.22  17874.41
 9349.79  17883.59
 9325.20  17835.64
 9338.01  17858.55
 9323.58  17830.12
 9334.71  17849.82
 9304.19  17792.03
 9328.98  17841.64
 9313.94  17811.71
 9337.37  17855.87
 9386.65  17952.99
 9311.76  17810.41
 9361.18  17898.38
 9317.34  17819.16
 9343.06  17869.32
 9300.30  17785.64
 9414.49  18008.48
 9386.67  17949.14
 9394.96  17967.76
 9344.94  17872.64
 9311.60  17807.92
 9386.37  17953.02
 9380.99  17944.82
 9323.16  17824.37
 9423.18  18020.99
 9362.27  17906.47
 9309.16  17804.58
 9341.77  17863.12
 9389.72  17957.34
 9336.65  17858.04
 9303.13  17791.32
 9317.61  17817.63
 9314.19  17815.09
 9334.13  17849.92
 9379.60  17937.23
 9392.83  17966.76
 9348.00  17878.00
 9350.27  17879.74
 9311.91  17808.92
 9355.96  17896.73
 9366.45  17909.19
 9316.46  17817.66
 9342.93  17866.76
 9378.77  17941.91
 9358.83  17896.08
 9358.91  17898.85
 9397.71  17968.56
 9325.68  17839.73
 9350.20  17877.16
 9417.02  18011.80
 9282.10  17747.60
 9314.68  17818.67
 9301.17  17782.24
 9367.81  17915.76
 9398.59  17975.35
 9386.86  17947.81
 9291.88  17772.98
 9366.86  17912.04
 9392.31  17966.72
 9349.86  17880.80
 9369.65  17919.14
 9403.01  17978.98
 9386.64  17954.64
 9420.51  18017.74
 9356.12  17888.04
 9364.72  17914.22
 9444.84  18063.49
 9391.94  17960.18
 9330.62  17842.54
 9306.03  17802.81
 9369.83  17918.65
 9411.49  18001.19
 9364.63  17907.08
 9382.08  17939.17
 9353.09  17886.93
 9354.25  17886.16
 9369.56  17921.94
 9348.03  17877.64
 9294.80  17779.46
 9344.43  17869.00
 9325.56  17835.01
 9400.83  17979.37
 9348.21  17877.73
 9439.76  18048.96
 9397.67  17972.62
 9406.13  17989.07
 9325.76  17837.03
 9356.24  17893.24
 9361.36  17907.13
 9380.11  17937.51
 9330.84  17847.49
 9376.49  17930.78
 9395.71  17966.44
 9462.16  18092.82
 9378.06  17936.08
 9350.70  17885.39
 9342.37  17870.09
 9389.87  17951.79
 9281.69  17754.28
 9361.58  17902.08
 9344.89  17874.33
 9350.97  17883.62
 9374.03  17920.92
 9336.72  17861.14
 9337.11  17857.33
 9298.40  17783.80
 9411.54  17996.37
 9447.36  18066.10
 9422.58  18027.20
 9325.61  17833.97
 9364.68  17905.32
 9322.86  17829.32
 9312.21  17808.00
 9342.74  17868.65
 9384.23  17944.56
 9402.95  17985.79
 9334.24  17853.10
 9328.24  17836.92
 9344.67  17875.57
 9345.55  17874.89
 9351.26  17881.50
 9419.65  18012.23
 9370.42  17920.59
 9372.92  17923.89
 9389.03  17958.24
 9384.09  17947.50
 9377.73  17932.29
 9428.24  18032.70
 9380.95  17946.12
 9333.59  17843.08
 9492.51  18159.16
 9375.69  17925.02
