time               total        used        free      shared  buff/cache   available
2023-07-31 18:06:36  Mem:           125G         57G         23G        1.1M         43G         66G
2023-07-31 18:06:39  Mem:           125G         57G         23G        1.1M         43G         66G
2023-07-31 18:06:42  Mem:           125G         57G         23G        1.1M         43G         66G
2023-07-31 18:06:45  Mem:           125G         57G         23G        1.1M         43G         66G
2023-07-31 18:06:48  Mem:           125G         58G         23G        1.1M         43G         66G
2023-07-31 18:06:51  Mem:           125G         58G         23G        1.1M         43G         66G
2023-07-31 18:06:54  Mem:           125G         58G         23G        1.1M         43G         66G
2023-07-31 18:06:57  Mem:           125G         58G         23G        1.1M         43G         66G
2023-07-31 18:07:00  Mem:           125G         58G         23G        1.1M         43G         65G
2023-07-31 18:07:03  Mem:           125G         58G         23G        1.1M         43G         65G
2023-07-31 18:07:06  Mem:           125G         58G         22G        1.1M         43G         65G
2023-07-31 18:07:09  Mem:           125G         58G         22G        1.1M         43G         65G
2023-07-31 18:07:12  Mem:           125G         58G         22G        1.1M         43G         65G
2023-07-31 18:07:15  Mem:           125G         58G         22G        1.1M         43G         65G
2023-07-31 18:07:18  Mem:           125G         58G         22G        1.1M         43G         65G
2023-07-31 18:07:21  Mem:           125G         58G         22G        1.1M         44G         65G
2023-07-31 18:07:24  Mem:           125G         58G         22G        1.1M         44G         65G
2023-07-31 18:07:27  Mem:           125G         58G         22G        1.1M         44G         65G
2023-07-31 18:07:30  Mem:           125G         58G         22G        1.1M         44G         65G
2023-07-31 18:07:33  Mem:           125G         58G         22G        1.1M         44G         65G
2023-07-31 18:07:36  Mem:           125G         58G         22G        1.1M         44G         65G
2023-07-31 18:07:39  Mem:           125G         58G         22G        1.1M         44G         65G
2023-07-31 18:07:42  Mem:           125G         58G         22G        1.1M         44G         65G
2023-07-31 18:07:45  Mem:           125G         58G         21G        1.1M         44G         65G
2023-07-31 18:07:48  Mem:           125G         58G         21G        1.1M         44G         65G
2023-07-31 18:07:51  Mem:           125G         58G         21G        1.1M         44G         65G
2023-07-31 18:07:54  Mem:           125G         58G         21G        1.1M         44G         65G
2023-07-31 18:07:57  Mem:           125G         59G         21G        1.1M         44G         65G
2023-07-31 18:08:00  Mem:           125G         59G         21G        1.1M         44G         65G
2023-07-31 18:08:03  Mem:           125G         59G         21G        1.1M         44G         65G
2023-07-31 18:08:06  Mem:           125G         59G         21G        1.1M         44G         65G
2023-07-31 18:08:09  Mem:           125G         59G         21G        1.1M         44G         64G
2023-07-31 18:08:12  Mem:           125G         59G         21G        1.1M         44G         64G
2023-07-31 18:08:15  Mem:           125G         59G         21G        1.1M         44G         64G
2023-07-31 18:08:18  Mem:           125G         59G         21G        1.1M         44G         64G
2023-07-31 18:08:21  Mem:           125G         59G         21G        1.1M         44G         64G
2023-07-31 18:08:24  Mem:           125G         59G         21G        1.1M         44G         64G
2023-07-31 18:08:27  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:30  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:33  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:36  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:39  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:42  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:45  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:48  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:51  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:55  Mem:           125G         59G         20G        1.1M         44G         64G
2023-07-31 18:08:58  Mem:           125G         59G         20G        1.1M         45G         64G
2023-07-31 18:09:01  Mem:           125G         59G         20G        1.1M         45G         64G
2023-07-31 18:09:04  Mem:           125G         59G         20G        1.1M         45G         64G
2023-07-31 18:09:07  Mem:           125G         59G         20G        1.1M         45G         64G
2023-07-31 18:09:10  Mem:           125G         59G         20G        1.1M         45G         64G
2023-07-31 18:09:13  Mem:           125G         59G         20G        1.1M         45G         64G
2023-07-31 18:09:16  Mem:           125G         60G         19G        1.1M         45G         64G
2023-07-31 18:09:19  Mem:           125G         60G         19G        1.1M         45G         64G
2023-07-31 18:09:22  Mem:           125G         60G         19G        1.1M         45G         64G
2023-07-31 18:09:25  Mem:           125G         60G         19G        1.1M         45G         64G
2023-07-31 18:09:28  Mem:           125G         60G         19G        1.1M         45G         64G
2023-07-31 18:09:31  Mem:           125G         60G         19G        1.1M         45G         64G
2023-07-31 18:09:34  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:09:37  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:09:40  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:09:43  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:09:46  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:09:49  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:09:52  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:09:55  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:09:58  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:10:01  Mem:           125G         60G         19G        1.1M         45G         63G
2023-07-31 18:10:04  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:07  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:10  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:13  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:16  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:19  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:22  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:25  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:28  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:31  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:34  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:37  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:40  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:43  Mem:           125G         60G         18G        1.1M         45G         63G
2023-07-31 18:10:46  Mem:           125G         61G         18G        1.1M         45G         63G
2023-07-31 18:10:49  Mem:           125G         61G         18G        1.1M         46G         63G
2023-07-31 18:10:52  Mem:           125G         61G         18G        1.1M         46G         63G
2023-07-31 18:10:55  Mem:           125G         61G         18G        1.1M         46G         63G
2023-07-31 18:10:58  Mem:           125G         61G         17G        1.1M         46G         63G
2023-07-31 18:11:01  Mem:           125G         61G         17G        1.1M         46G         63G
2023-07-31 18:11:04  Mem:           125G         61G         17G        1.1M         46G         63G
2023-07-31 18:11:07  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:10  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:13  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:16  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:19  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:22  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:25  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:28  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:31  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:34  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:37  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:40  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:43  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:46  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:49  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:52  Mem:           125G         61G         17G        1.1M         46G         62G
2023-07-31 18:11:55  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:11:58  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:01  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:04  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:07  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:10  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:13  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:16  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:19  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:22  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:25  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:28  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:31  Mem:           125G         61G         16G        1.1M         46G         62G
2023-07-31 18:12:34  Mem:           125G         62G         16G        1.1M         46G         62G
2023-07-31 18:12:37  Mem:           125G         62G         16G        1.1M         46G         62G
2023-07-31 18:12:40  Mem:           125G         62G         16G        1.1M         46G         62G
2023-07-31 18:12:43  Mem:           125G         62G         16G        1.1M         46G         62G
2023-07-31 18:12:46  Mem:           125G         62G         16G        1.1M         46G         62G
2023-07-31 18:12:49  Mem:           125G         62G         16G        1.1M         46G         62G
2023-07-31 18:12:52  Mem:           125G         62G         16G        1.1M         46G         62G
2023-07-31 18:12:55  Mem:           125G         62G         15G        1.1M         46G         61G
2023-07-31 18:12:58  Mem:           125G         62G         15G        1.1M         46G         61G
2023-07-31 18:13:01  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:04  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:07  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:10  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:13  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:16  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:19  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:22  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:25  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:28  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:31  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:34  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:37  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:40  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:43  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:46  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:49  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:52  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:55  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:13:58  Mem:           125G         62G         15G        1.1M         47G         61G
2023-07-31 18:14:01  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:04  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:07  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:10  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:13  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:16  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:19  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:22  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:25  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:28  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:31  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:34  Mem:           125G         62G         14G        1.1M         47G         61G
2023-07-31 18:14:37  Mem:           125G         63G         14G        1.1M         47G         61G
2023-07-31 18:14:40  Mem:           125G         63G         14G        1.1M         47G         61G
2023-07-31 18:14:43  Mem:           125G         63G         14G        1.1M         47G         61G
2023-07-31 18:14:46  Mem:           125G         63G         14G        1.1M         47G         61G
2023-07-31 18:14:49  Mem:           125G         63G         14G        1.1M         47G         61G
2023-07-31 18:14:52  Mem:           125G         63G         14G        1.1M         47G         61G
2023-07-31 18:14:55  Mem:           125G         63G         14G        1.1M         47G         61G
2023-07-31 18:14:58  Mem:           125G         63G         14G        1.1M         47G         61G
2023-07-31 18:15:01  Mem:           125G         63G         14G        1.1M         47G         60G
2023-07-31 18:15:04  Mem:           125G         63G         14G        1.1M         47G         60G
2023-07-31 18:15:07  Mem:           125G         63G         14G        1.1M         47G         60G
2023-07-31 18:15:10  Mem:           125G         63G         14G        1.1M         47G         60G
2023-07-31 18:15:13  Mem:           125G         63G         14G        1.1M         47G         60G
2023-07-31 18:15:16  Mem:           125G         63G         13G        1.1M         47G         60G
2023-07-31 18:15:19  Mem:           125G         63G         13G        1.1M         47G         60G
2023-07-31 18:15:22  Mem:           125G         63G         13G        1.1M         47G         60G
2023-07-31 18:15:25  Mem:           125G         63G         13G        1.1M         47G         60G
2023-07-31 18:15:28  Mem:           125G         63G         13G        1.1M         47G         60G
2023-07-31 18:15:32  Mem:           125G         63G         13G        1.1M         47G         60G
2023-07-31 18:15:35  Mem:           125G         63G         13G        1.1M         47G         60G
2023-07-31 18:15:38  Mem:           125G         63G         13G        1.1M         47G         60G
2023-07-31 18:15:41  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:15:44  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:15:47  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:15:50  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:15:53  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:15:56  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:15:59  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:02  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:05  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:08  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:11  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:14  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:17  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:20  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:23  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:26  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:29  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:32  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:35  Mem:           125G         63G         13G        1.1M         48G         60G
2023-07-31 18:16:38  Mem:           125G         63G         12G        1.1M         48G         60G
2023-07-31 18:16:41  Mem:           125G         63G         12G        1.1M         48G         60G
2023-07-31 18:16:44  Mem:           125G         63G         12G        1.1M         48G         60G
2023-07-31 18:16:47  Mem:           125G         63G         12G        1.1M         48G         60G
2023-07-31 18:16:50  Mem:           125G         63G         12G        1.1M         48G         60G
2023-07-31 18:16:53  Mem:           125G         63G         12G        1.1M         48G         60G
2023-07-31 18:16:56  Mem:           125G         63G         12G        1.1M         48G         60G
2023-07-31 18:16:59  Mem:           125G         63G         12G        1.1M         48G         60G
2023-07-31 18:17:02  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:05  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:08  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:11  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:14  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:17  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:20  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:23  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:26  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:29  Mem:           125G         64G         12G        1.1M         48G         60G
2023-07-31 18:17:32  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:35  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:38  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:41  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:44  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:47  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:50  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:53  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:56  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:17:59  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:18:02  Mem:           125G         64G         12G        1.1M         48G         59G
2023-07-31 18:18:05  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:08  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:11  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:14  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:17  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:20  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:23  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:26  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:29  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:32  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:35  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:38  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:41  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:44  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:47  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:50  Mem:           125G         64G         11G        1.1M         48G         59G
2023-07-31 18:18:53  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:18:56  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:18:59  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:02  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:05  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:08  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:11  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:14  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:17  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:20  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:23  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:26  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:29  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:32  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:35  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:38  Mem:           125G         64G         11G        1.1M         49G         59G
2023-07-31 18:19:41  Mem:           125G         64G         10G        1.1M         49G         59G
2023-07-31 18:19:44  Mem:           125G         64G         10G        1.1M         49G         59G
2023-07-31 18:19:47  Mem:           125G         64G         10G        1.1M         49G         59G
2023-07-31 18:19:50  Mem:           125G         64G         10G        1.1M         49G         59G
2023-07-31 18:19:53  Mem:           125G         64G         10G        1.1M         49G         59G
2023-07-31 18:19:56  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:19:59  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:02  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:05  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:08  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:11  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:14  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:17  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:20  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:23  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:26  Mem:           125G         65G         10G        1.1M         49G         59G
2023-07-31 18:20:29  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:32  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:35  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:38  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:41  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:44  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:47  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:50  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:53  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:56  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:20:59  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:02  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:05  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:08  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:11  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:14  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:17  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:20  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:23  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:26  Mem:           125G         65G         10G        1.1M         49G         58G
2023-07-31 18:21:29  Mem:           125G         65G          9G        1.1M         49G         58G
2023-07-31 18:21:32  Mem:           125G         65G          9G        1.1M         49G         58G
2023-07-31 18:21:35  Mem:           125G         65G        9.9G        1.1M         49G         58G
2023-07-31 18:21:38  Mem:           125G         65G        9.9G        1.1M         49G         58G
2023-07-31 18:21:41  Mem:           125G         65G        9.9G        1.1M         49G         58G
2023-07-31 18:21:44  Mem:           125G         65G        9.9G        1.1M         49G         58G
2023-07-31 18:21:47  Mem:           125G         65G        9.8G        1.1M         49G         58G
2023-07-31 18:21:50  Mem:           125G         65G        9.8G        1.1M         49G         58G
2023-07-31 18:21:53  Mem:           125G         65G        9.8G        1.1M         49G         58G
2023-07-31 18:21:57  Mem:           125G         65G        9.8G        1.1M         49G         58G
2023-07-31 18:22:00  Mem:           125G         65G        9.7G        1.1M         49G         58G
2023-07-31 18:22:03  Mem:           125G         65G        9.7G        1.1M         49G         58G
2023-07-31 18:22:06  Mem:           125G         65G        9.7G        1.1M         49G         58G
2023-07-31 18:22:09  Mem:           125G         65G        9.6G        1.1M         49G         58G
2023-07-31 18:22:12  Mem:           125G         65G        9.6G        1.1M         49G         58G
2023-07-31 18:22:15  Mem:           125G         65G        9.6G        1.1M         49G         58G
2023-07-31 18:22:18  Mem:           125G         65G        9.6G        1.1M         49G         58G
2023-07-31 18:22:21  Mem:           125G         65G        9.5G        1.1M         49G         58G
2023-07-31 18:22:24  Mem:           125G         65G        9.5G        1.1M         49G         58G
2023-07-31 18:22:27  Mem:           125G         65G        9.5G        1.1M         49G         58G
2023-07-31 18:22:30  Mem:           125G         65G        9.5G        1.1M         49G         58G
2023-07-31 18:22:33  Mem:           125G         65G        9.4G        1.1M         49G         58G
2023-07-31 18:22:36  Mem:           125G         65G        9.4G        1.1M         49G         58G
2023-07-31 18:22:39  Mem:           125G         65G        9.4G        1.1M         49G         58G
2023-07-31 18:22:42  Mem:           125G         65G        9.4G        1.1M         49G         58G
2023-07-31 18:22:45  Mem:           125G         65G        9.3G        1.1M         49G         58G
2023-07-31 18:22:48  Mem:           125G         65G        9.3G        1.1M         49G         58G
2023-07-31 18:22:51  Mem:           125G         65G        9.3G        1.1M         50G         58G
2023-07-31 18:22:54  Mem:           125G         65G        9.3G        1.1M         50G         58G
2023-07-31 18:22:57  Mem:           125G         65G        9.2G        1.1M         50G         58G
2023-07-31 18:23:00  Mem:           125G         65G        9.2G        1.1M         50G         58G
2023-07-31 18:23:03  Mem:           125G         65G        9.2G        1.1M         50G         58G
2023-07-31 18:23:06  Mem:           125G         65G        9.2G        1.1M         50G         58G
2023-07-31 18:23:09  Mem:           125G         65G        9.1G        1.1M         50G         58G
2023-07-31 18:23:12  Mem:           125G         65G        9.1G        1.1M         50G         58G
2023-07-31 18:23:15  Mem:           125G         65G        9.1G        1.1M         50G         58G
2023-07-31 18:23:18  Mem:           125G         65G        9.1G        1.1M         50G         58G
2023-07-31 18:23:21  Mem:           125G         65G        9.0G        1.1M         50G         58G
2023-07-31 18:23:24  Mem:           125G         65G        9.0G        1.1M         50G         58G
2023-07-31 18:23:27  Mem:           125G         66G        9.0G        1.1M         50G         58G
2023-07-31 18:23:30  Mem:           125G         66G        9.0G        1.1M         50G         58G
2023-07-31 18:23:33  Mem:           125G         66G        9.0G        1.1M         50G         58G
2023-07-31 18:23:36  Mem:           125G         66G        8.9G        1.1M         50G         58G
2023-07-31 18:23:39  Mem:           125G         66G        8.9G        1.1M         50G         58G
2023-07-31 18:23:42  Mem:           125G         66G        8.9G        1.1M         50G         58G
2023-07-31 18:23:45  Mem:           125G         66G        8.9G        1.1M         50G         58G
2023-07-31 18:23:48  Mem:           125G         66G        8.8G        1.1M         50G         58G
2023-07-31 18:23:51  Mem:           125G         66G        8.8G        1.1M         50G         58G
2023-07-31 18:23:54  Mem:           125G         66G        8.8G        1.1M         50G         58G
2023-07-31 18:23:57  Mem:           125G         66G        8.8G        1.1M         50G         58G
2023-07-31 18:24:00  Mem:           125G         66G        8.7G        1.1M         50G         58G
2023-07-31 18:24:03  Mem:           125G         66G        8.7G        1.1M         50G         58G
2023-07-31 18:24:06  Mem:           125G         66G        8.7G        1.1M         50G         57G
2023-07-31 18:24:09  Mem:           125G         66G        8.7G        1.1M         50G         57G
2023-07-31 18:24:12  Mem:           125G         66G        8.6G        1.1M         50G         57G
2023-07-31 18:24:15  Mem:           125G         66G        8.6G        1.1M         50G         57G
2023-07-31 18:24:18  Mem:           125G         66G        8.6G        1.1M         50G         57G
2023-07-31 18:24:21  Mem:           125G         66G        8.6G        1.1M         50G         57G
2023-07-31 18:24:24  Mem:           125G         66G        8.6G        1.1M         50G         57G
2023-07-31 18:24:27  Mem:           125G         66G        8.5G        1.1M         50G         57G
2023-07-31 18:24:30  Mem:           125G         66G        8.5G        1.1M         50G         57G
2023-07-31 18:24:33  Mem:           125G         66G        8.5G        1.1M         50G         57G
2023-07-31 18:24:36  Mem:           125G         66G        8.5G        1.1M         50G         57G
2023-07-31 18:24:39  Mem:           125G         66G        8.4G        1.1M         50G         57G
2023-07-31 18:24:42  Mem:           125G         66G        8.4G        1.1M         50G         57G
2023-07-31 18:24:45  Mem:           125G         66G        8.4G        1.1M         50G         57G
2023-07-31 18:24:48  Mem:           125G         66G        8.4G        1.1M         50G         57G
